basket_id,items
4377,"chinesecabbages, beans"
4378,harddrinks
4379,"ready-mademeals, koreanbeef"
4380,eidbleherbs
4381,apple/sweetmelon
4382,softdrinks
4383,"fermentedmilk, softdrinks, harddrinks, bottledfoods"
4384,"chilledseafood, fruitvegetables"
4385,"pre-processedmeals, ramen"
4386,"otherlivefish, apple/sweetmelon"
4387,"ramen, hairproducts, wastepapers"
4388,ramen
4389,kitchen/housedetergents
4390,"chocolete, wastepapers"
4391,bread
4392,eidbleherbs
4393,"otherbeverages, importedbeef"
4394,eggs
4395,harddrinks
4396,fermentedmilk
4397,"cooky/cakes, beans"
4398,noodles
4399,"fermentedmilk, fruitvegetables"
4400,"cooky/cakes, fruitvegetables, banana/importedfruits"
4401,"otherlivefish, eidbleherbs"
4402,harddrinks
4403,"chilledseafood, bakery, otherlivefish, koreanpork, seasonedmeat"
4404,softdrinks
4405,otherreadymadefoods
4406,"fermentedmilk, cooky/cakes, pear/kiwi/grape"
4407,fermentedmilk
4408,"chilleddairymilks, fruitvegetables, kitchen/housedetergents, wastepapers"
4409,sanitaryproducts
4410,harddrinks
4411,"eggs, softdrinks"
4412,harddrinks
4413,cooky/cakes
4414,rootvegetables
4415,fastfoods
4416,banana/importedfruits
4417,"eggs, eidbleherbs, softdrinks, apple/sweetmelon"
4418,"fruitvegetables, beans"
4419,bread
4420,hairproducts
4421,mushrooms
4422,wastepapers
4423,"ramen, cooky/cakes, tomato/plum/melon"
4424,softdrinks
4425,"tea, wastepapers, sweeteners"
4426,beans
4427,"chinesecabbages, dentalproducts"
4428,"driedfish, sweeteners"
4429,"fermentedmilk, kitchen/housedetergents"
4430,cereals
4431,koreanpork
4432,"eidbleherbs, harddrinks, otherreadymadefoods"
4433,chilledseafood
4434,bottledfoods
4435,"fermentedmilk, cheese/butter"
4436,milk
4437,"milk, ramen, processeddriedfish, rootvegetables, koreanpork"
4438,harddrinks
4439,"fermentedmilk, snacks, ketchupandmayoneise, importedbeef"
4440,"ramen, fruitvegetables"
4441,"koreanpork, chilledagriculturalproducts, otherlivefish, ramen"
4442,ramen
4443,"driedfish, eggs, beans, mushrooms, lattuce"
4444,apple/sweetmelon
4445,tomato/plum/melon
4446,"ramen, harddrinks"
4447,chilledagriculturalproducts
4448,"chilledseafood, snacks, fruitvegetables"
4449,chilleddairymilks
4450,"frozendumpling, ramen, harddrinks, artificialpowders"
4451,harddrinks
4452,"instantfoods, kitchen/housedetergents, tomato/plum/melon"
4453,icecream
4454,"ramen, beans, chilledseafood, eggs"
4455,snacks
4456,"dentalproducts, cosmetics"
4457,othervegetables
4458,fermentedmilk
4459,driedfish
4460,"fermentedmilk, softdrinks"
4461,beans
4462,"fruitvegetables, othervegetables, mushrooms"
4463,"ramen, beans"
4464,rootvegetables
4465,"eggs, fruitvegetables, rootvegetables, mushrooms, softdrinks, wastepapers, tomato/plum/melon"
4466,fermentedmilk
4467,eggs
4468,tea
4469,fruitvegetables
4470,"ramen, chinesecabbages, beans, importedbeef, seasonedmeat"
4471,"frozendumpling, chilledseafood, chilledlivestock, noodles, ramen, eidbleherbs, banana/importedfruits"
4472,koreanchicken
4473,"chilledlivestock, ramen, coffee, cookingoil"
4474,"otherreadymadefoods, snacks, beans, lattuce, eidbleherbs"
4475,"cheese/butter, cookingoil"
4476,eggs
4477,"chilledlivestock, lattuce, koreanpork"
4478,"cooky/cakes, eggs, koreanpork"
4479,"fruitvegetables, chinesecabbages"
4480,otherreadymadefoods
4481,kitchen/housedetergents
4482,beans
4483,koreanpork
4484,"rootvegetables, eidbleherbs"
4485,"lattuce, kitchen/housedetergents, apple/sweetmelon"
4486,chilledagriculturalproducts
4487,milk
4488,fastfoods
4489,ramen
4490,"beans, eidbleherbs"
4491,artificialpowders
4492,chilledlivestock
4493,"beans, mandarinorange/watermelonandotherfruits"
4494,icecream
4495,fruitvegetables
4496,ready-madesnacks
4497,"chillednoodles, eggs"
4498,"eggs, harddrinks"
4499,snacks
4500,"cooky/cakes, softdrinks, banana/importedfruits, pear/kiwi/grape, banana/importedfruits, koreanpork"
4501,ramen
4502,fermentedmilk
4503,sanitaryproducts
4504,"chilledagriculturalproducts, snacks, coffee"
4505,"othervegetables, beans"
4506,"chilleddairymilks, softdrinks, otherlivefish, lattuce"
4507,tomato/plum/melon
4508,"fermentedmilk, chilledagriculturalproducts, wildvegetables"
4509,"snacks, milk, snacks"
4510,laundrydetergent
4511,koreanchicken
4512,"mushrooms, eidbleherbs"
4513,banana/importedfruits
4514,"fruitvegetables, banana/importedfruits"
4515,seasonings
4516,"rootvegetables, beans, bottledfoods"
4517,softdrinks
4518,koreanpork
4519,milk
4520,icecream
4521,milk
4522,bakery
4523,"ramen, rootvegetables, beans"
4524,hairproducts
4525,milk
4526,"eidbleherbs, tomato/plum/melon"
4527,"snacks, chinesecabbages"
4528,livefish
4529,milk
4530,bottledfoods
4531,laundrydetergent
4532,cooky/cakes
4533,milk
4534,ramen
4535,fermentedmilk
4536,mushrooms
4537,koreanbeef
4538,livefish
4539,ramen
4540,"ramen, bottledfoods"
4541,"ramen, snacks, otherseafoods, hairproducts"
4542,pear/kiwi/grape
4543,otherreadymadefoods
4544,harddrinks
4545,icecream
4546,pre-processedsnacks
4547,wildvegetables
4548,fermentedmilk
4549,sanitaryproducts
4550,"fruitvegetables, harddrinks"
4551,chillednoodles
4552,"softdrinks, banana/importedfruits"
4553,bakery
4554,"koreanpork, koreanbeef"
4555,rootvegetables
4556,fermentedmilk
4557,ramen
4558,eggs
4559,icecream
4560,snacks
4561,icecream
4562,"bread, softdrinks"
4563,"fruitvegetables, lattuce"
4564,"fruitvegetables, beans"
4565,"otherseafoods, othervegetables, beans, mushrooms, eidbleherbs, koreanbeef"
4566,softdrinks
4567,chilledseafood
4568,importedbeef
4569,"icecream, beans, harddrinks"
4570,eggs
4571,banana/importedfruits
4572,"icecream, otherreadymadefoods, cooky/cakes"
4573,rootvegetables
4574,apple/sweetmelon
4575,kitchen/housedetergents
4576,chilledlivestock
4577,"milk, bakery"
4578,"apple/sweetmelon, fruitvegetables"
4579,ready-madesnacks
4580,"banana/importedfruits, tomato/plum/melon"
4581,"fermentedmilk, softdrinks"
4582,"eggs, mandarinorange/watermelonandotherfruits, banana/importedfruits"
4583,"snacks, candy-gum, beans, eidbleherbs, pear/kiwi/grape"
4584,banana/importedfruits
4585,"mandarinorange/watermelonandotherfruits, banana/importedfruits"
4586,"fruitvegetables, chinesecabbages"
4587,ketchupandmayoneise
4588,"softdrinks, processeddryfoods, hairproducts"
4589,"eggs, koreanpork"
4590,"minorcereals, wastepapers, soysaucesandpastes"
4591,"chilledagriculturalproducts, beans, apple/sweetmelon"
4592,"ramen, processeddryfoods"
4593,milk
4594,beans
4595,"chilledagriculturalproducts, snacks, softdrinks"
4596,otherreadymadefoods
4597,"otherlivefish, dryfruits, koreanchicken"
4598,fermentedmilk
4599,"ramen, harddrinks"
4600,kitchen/housedetergents
4601,"milk, chilledagriculturalproducts, apple/sweetmelon"
4602,cooky/cakes
4603,ramen
4604,candy-gum
4605,"othervegetables, chinesecabbages"
4606,"beans, eidbleherbs"
4607,"pre-processedsidedishes, soysaucesandpastes, banana/importedfruits"
4608,"harddrinks, sanitaryproducts"
4609,"beans, eidbleherbs"
4610,harddrinks
4611,banana/importedfruits
4612,harddrinks
4613,chilledagriculturalproducts
4614,candy-gum
4615,softdrinks
4616,"bakery, softdrinks, koreanbeef"
4617,"softdrinks, koreanchicken"
4618,"eidbleherbs, importedbeef"
4619,"soysaucesandpastes, importedbeef"
4620,"harddrinks, soysaucesandpastes, seasonings"
4621,"snacks, cooky/cakes"
4622,"ramen, softdrinks"
4623,snacks
4624,chocolete
4625,"fermentedmilk, tomato/plum/melon"
4626,chilledseafood
4627,"chilledagriculturalproducts, chilledlivestock"
4628,"mushrooms, koreanpork"
4629,maincereals
4630,"snacks, cereals"
4631,"chilleddairymilks, banana/importedfruits"
4632,fruitvegetables
4633,"noodles, eidbleherbs"
4634,apple/sweetmelon
4635,"icecream, cooky/cakes, eggs, softdrinks"
4636,"othervegetables, ketchupandmayoneise"
4637,icecream
4638,"ramen, livefish"
4639,softdrinks
4640,apple/sweetmelon
4641,softdrinks
4642,"otherreadymadefoods, fruitvegetables"
4643,harddrinks
4644,"chilledagriculturalproducts, chilledlivestock, cooky/cakes, rootvegetables, apple/sweetmelon"
4645,"chilleddairymilks, snacks, bottledfoods"
4646,seasonings
4647,"fruitvegetables, bottledfoods, wastepapers, koreanpork"
4648,"fermentedmilk, tomato/plum/melon"
4649,chilledagriculturalproducts
4650,beans
4651,milk
4652,"rootvegetables, tea"
4653,lattuce
4654,"fermentedmilk, livefish"
4655,fermentedmilk
4656,rootvegetables
4657,banana/importedfruits
4658,"pre-processedmeals, rootvegetables, banana/importedfruits"
4659,"frozendumpling, noodles, cereals"
4660,"eggs, fruitvegetables"
4661,"rootvegetables, banana/importedfruits, apple/sweetmelon"
4662,"chilleddairymilks, icecream, bottledfoods, dryfruits"
4663,fermentedmilk
4664,koreanchicken
4665,"milk, icecream, beans"
4666,"koreanbeef, importedbeef"
4667,softdrinks
4668,chilledlivestock
4669,"softdrinks, harddrinks"
4670,instantfoods
4671,fermentedmilk
4672,mushrooms
4673,lattuce
4674,cooky/cakes
4675,ramen
4676,fruitvegetables
4677,"livefish, othervegetables, chinesecabbages, beans, eidbleherbs"
4678,"softdrinks, importedbeef"
4679,"mushrooms, koreanpork"
4680,"snacks, cooky/cakes"
4681,"milk, harddrinks"
4682,cooky/cakes
4683,mandarinorange/watermelonandotherfruits
4684,cheese/butter
4685,snacks
4686,"laundrydetergent, apple/sweetmelon"
4687,koreanpork
4688,"beans, lattuce"
4689,"chilledseafood, pear/kiwi/grape"
4690,koreanbeef
4691,"chocolete, otherlivefish"
4692,"pre-processedsnacks, otherreadymadefoods"
4693,sweeteners
4694,"milk, otherreadymadefoods, ramen, apple/sweetmelon"
4695,"fermentedmilk, milk, harddrinks, tomato/plum/melon"
4696,"ramen, apple/sweetmelon"
4697,tomato/plum/melon
4698,bakery
4699,apple/sweetmelon
4700,beans
4701,"chillednoodles, pre-processedmeals, eggs"
4702,harddrinks
4703,harddrinks
4704,"icecream, softdrinks"
4705,"fermentedmilk, milk, otherlivefish"
4706,chilledlivestock
4707,ready-madesnacks
4708,milk
4709,dryfruits
4710,"fermentedmilk, milk"
4711,otherlivefish
4712,fermentedmilk
4713,cheese/butter
4714,"snacks, candy-gum, eggs, instantfoods"
4715,banana/importedfruits
4716,softdrinks
4717,"chinesecabbages, softdrinks, banana/importedfruits, tomato/plum/melon"
4718,otherreadymadefoods
4719,koreanpork
4720,softdrinks
4721,ready-mademeals
4722,ramen
4723,coffee
4724,mushrooms
4725,fermentedmilk
4726,"fruitvegetables, lattuce, eidbleherbs"
4727,"frozendumpling, otherlivefish, mushrooms, kitchen/housedetergents"
4728,eggs
4729,cooky/cakes
4730,"beans, lattuce, koreanpork"
4731,"koreanpork, kitchen/housedetergents"
4732,"coffee, wildvegetables, tomato/plum/melon"
4733,softdrinks
4734,"chilledagriculturalproducts, eggs"
4735,"eggs, othervegetables, wildvegetables"
4736,"ready-mademeals, eidbleherbs, kitchen/housedetergents"
4737,laundrydetergent
4738,mushrooms
4739,"fruitvegetables, softdrinks"
4740,mandarinorange/watermelonandotherfruits
4741,harddrinks
4742,"cooky/cakes, fruitvegetables, rootvegetables, beans"
4743,driedfish
4744,chillednoodles
4745,banana/importedfruits
4746,mushrooms
4747,"fermentedmilk, kitchen/housedetergents"
4748,"koreanpork, koreanbeef"
4749,ketchupandmayoneise
4750,otherlivefish
4751,"candy-gum, banana/importedfruits"
4752,cheese/butter
4753,chilledagriculturalproducts
4754,harddrinks
4755,eidbleherbs
4756,candy-gum
4757,othervegetables
4758,"milk, koreanpork"
4759,cooky/cakes
4760,bakery
4761,"chilledseafood, cooky/cakes, fruitvegetables, beans, softdrinks"
4762,mushrooms
4763,"milk, cereals"
4764,"icecream, chilledlivestock, ketchupandmayoneise"
4765,"milk, otherreadymadefoods, wastepapers"
4766,ready-madesnacks
4767,beans
4768,beans
4769,ketchupandmayoneise
4770,otherlivefish
4771,"milk, kitchen/housedetergents, banana/importedfruits"
4772,othervegetables
4773,chillednoodles
4774,importedbeef
4775,chilledseafood
4776,"bottledfoods, seasonedmeat"
4777,"chilledlivestock, instantfoods"
4778,beans
4779,"chilledlivestock, noodles, livefish, eggs, beans"
4780,snacks
4781,sanitaryproducts
4782,ramen
4783,"fermentedmilk, snacks, importedbeef"
4784,"icecream, chilledlivestock"
4785,ready-madesnacks
4786,"milk, importedbeef"
4787,icecream
4788,fermentedmilk
4789,otherbeverages
4790,"eggs, fruitvegetables"
4791,"chilleddairymilks, lattuce, eidbleherbs"
4792,livefish
4793,kitchen/housedetergents
4794,"livefish, bottledfoods"
4795,mushrooms
4796,"bottledfoods, kitchen/housedetergents"
4797,pre-processedmeals
4798,banana/importedfruits
4799,"fruitvegetables, mushrooms, eidbleherbs, apple/sweetmelon"
4800,"fruitvegetables, pear/kiwi/grape"
4801,chilledlivestock
4802,mushrooms
4803,processedlivefish
4804,fermentedmilk
4805,koreanpork
4806,candy-gum
4807,bread
4808,fermentedmilk
4809,"cheese/butter, artificialpowders"
4810,"minorcereals, otherlivefish, beans, mandarinorange/watermelonandotherfruits"
4811,harddrinks
4812,pear/kiwi/grape
4813,beans
4814,eidbleherbs
4815,soysaucesandpastes
4816,tomato/plum/melon
4817,icecream
4818,"ready-mademeals, softdrinks"
4819,"milk, icecream, apple/sweetmelon"
4820,fruitvegetables
4821,"rootvegetables, harddrinks"
4822,snacks
4823,laundrydetergent
4824,"chilledlivestock, seasonings"
4825,mandarinorange/watermelonandotherfruits
4826,livefish
4827,apple/sweetmelon
4828,otherreadymadefoods
4829,"bakery, bread"
4830,rootvegetables
4831,harddrinks
4832,tomato/plum/melon
4833,"pre-processedsidedishes, beans"
4834,harddrinks
4835,"frozendumpling, processedlivefish, beans, koreanpork"
4836,"beans, apple/sweetmelon"
4837,milk
4838,softdrinks
4839,banana/importedfruits
4840,beans
4841,"banana/importedfruits, apple/sweetmelon"
4842,koreanchicken
4843,softdrinks
4844,banana/importedfruits
4845,"rootvegetables, koreanchicken"
4846,livefish
4847,lattuce
4848,"sanitaryproducts, kitchen/housedetergents"
4849,"lattuce, ketchupandmayoneise"
4850,koreanchicken
4851,fruitvegetables
4852,fermentedmilk
4853,rootvegetables
4854,"minorcereals, snacks"
4855,bottledfoods
4856,"fruitvegetables, lattuce"
4857,"fruitvegetables, bottledfoods"
4858,"snacks, cooky/cakes"
4859,"beans, softdrinks"
4860,otherbeverages
4861,"frozendumpling, seasonings"
4862,lattuce
4863,"otherlivefish, livefish, rootvegetables, eidbleherbs, otherreadymadefoods"
4864,"ramen, candy-gum"
4865,"ramen, eggs, harddrinks"
4866,tomato/plum/melon
4867,"milk, chilledlivestock"
4868,hairproducts
4869,"fermentedmilk, eidbleherbs, apple/sweetmelon"
4870,"harddrinks, processeddryfoods"
4871,"otherreadymadefoods, otherlivefish"
4872,koreanpork
4873,"milk, tomato/plum/melon"
4874,tomato/plum/melon
4875,"fruitvegetables, lattuce"
4876,ready-mademeals
4877,"ramen, beans"
4878,fermentedmilk
4879,ketchupandmayoneise
4880,"koreanconfectionary, otherlivefish, soysaucesandpastes"
4881,"milk, snacks"
4882,"chilledlivestock, ramen, softdrinks"
4883,babyproducts
4884,seasonings
4885,icecream
4886,"cheese/butter, otherreadymadefoods"
4887,softdrinks
4888,koreanchicken
4889,"chillednoodles, chilledseafood, fruitvegetables, beans"
4890,mandarinorange/watermelonandotherfruits
4891,"chilledagriculturalproducts, sweeteners"
4892,"ramen, coffee"
4893,harddrinks
4894,koreanpork
4895,wastepapers
4896,apple/sweetmelon
4897,"otherbeverages, softdrinks"
4898,harddrinks
4899,tomato/plum/melon
4900,maincereals
4901,otherlivefish
4902,"rootvegetables, softdrinks"
4903,"otherbeverages, harddrinks"
4904,beans
4905,harddrinks
4906,snacks
4907,"otherreadymadefoods, tea"
4908,chinesecabbages
4909,"ramen, snacks"
4910,"rootvegetables, ketchupandmayoneise"
4911,otherreadymadefoods
4912,koreanpork
4913,fruitvegetables
4914,bottledfoods
4915,laundrydetergent
4916,"icecream, ready-madesnacks, softdrinks"
4917,"softdrinks, koreanchicken"
4918,"icecream, chinesecabbages, koreanchicken"
4919,"eggs, softdrinks, banana/importedfruits"
4920,otherreadymadefoods
4921,eidbleherbs
4922,fermentedmilk
4923,ready-madesnacks
4924,bottledfoods
4925,ramen
4926,"ready-madesnacks, ready-mademeals, harddrinks"
4927,"chilledagriculturalproducts, banana/importedfruits"
4928,koreanpork
4929,"chocolete, fruitvegetables, rootvegetables, mushrooms, eidbleherbs, seasonedmeat"
4930,"fermentedmilk, milk, softdrinks"
4931,coffee
4932,"fermentedmilk, wastepapers"
4933,fermentedmilk
4934,"fermentedmilk, softdrinks, cosmetics"
4935,fermentedmilk
4936,icecream
4937,maincereals
4938,ramen
4939,fruitvegetables
4940,milk
4941,"driedfish, rootvegetables, pear/kiwi/grape"
4942,"ramen, softdrinks"
4943,"frozenmeat, instantfoods"
4944,"cooky/cakes, eidbleherbs"
4945,ramen
4946,otherbeverages
4947,fruitvegetables
4948,"milk, icecream"
4949,ready-madesnacks
4950,otherreadymadefoods
4951,banana/importedfruits
4952,"milk, chilledseafood, cooky/cakes, eidbleherbs, koreanpork"
4953,"milk, softdrinks, harddrinks, tomato/plum/melon"
4954,koreanbeef
4955,fermentedmilk
4956,softdrinks
4957,"chilleddairymilks, chillednoodles, ramen, driedfish, beans"
4958,"chilleddairymilks, ready-mademeals, driedfish"
4959,"milk, livefish, eidbleherbs, instantfoods, apple/sweetmelon, koreanpork"
4960,milk
4961,"chilledlivestock, snacks, candy-gum, importedbeef"
4962,"fermentedmilk, chocolete, banana/importedfruits"
4963,"otherreadymadefoods, eidbleherbs"
4964,beans
4965,"fermentedmilk, beans"
4966,"fermentedmilk, icecream, otherreadymadefoods, softdrinks, minorcereals, milk, ramen, kitchen/housedetergents, kitchen/housedetergents, ketchupandmayoneise"
4967,"chilledagriculturalproducts, ramen, koreanbeef, chilledagriculturalproducts, softdrinks"
4968,snacks
4969,"seasonings, koreanbeef"
4970,"chilledagriculturalproducts, ramen, cooky/cakes, apple/sweetmelon"
4971,"otherreadymadefoods, koreanpork"
4972,livefish
4973,"harddrinks, icecream"
4974,bottledfoods
4975,"otherreadymadefoods, otherlivefish"
4976,soysaucesandpastes
4977,"ramen, cereals"
4978,cooky/cakes
4979,noodles
4980,hairproducts
4981,icecream
4982,"chilledseafood, eggs, banana/importedfruits"
4983,milk
4984,"ramen, fruitvegetables, wildvegetables, beans, mandarinorange/watermelonandotherfruits"
4985,chillednoodles
4986,"milk, snacks"
4987,"icecream, driedfish"
4988,ready-madesnacks
4989,bottledfoods
4990,sweeteners
4991,"ready-mademeals, pre-processedmeals, cooky/cakes"
4992,coffee
4993,harddrinks
4994,"softdrinks, apple/sweetmelon"
4995,lattuce
4996,"milk, pre-processedmeals"
4997,"milk, koreanbeef"
4998,softdrinks
4999,"snacks, beans, ketchupandmayoneise, seasonedmeat"
5000,"mushrooms, instantfoods"
5001,"kitchen/housedetergents, mandarinorange/watermelonandotherfruits"
5002,milk
5003,otherbeverages
5004,otherreadymadefoods
5005,softdrinks
5006,eggs
5007,"softdrinks, sanitaryproducts"
5008,"ready-madesnacks, ready-mademeals"
5009,minorcereals
5010,"softdrinks, instantfoods"
5011,fermentedmilk
5012,eidbleherbs
5013,seasonings
5014,cooky/cakes
5015,chillednoodles
5016,"cooky/cakes, rootvegetables"
5017,kitchen/housedetergents
5018,ready-madesnacks
5019,"harddrinks, ketchupandmayoneise"
5020,chocolete
5021,otherlivefish
5022,"chilledseafood, beans"
5023,banana/importedfruits
5024,eidbleherbs
5025,milk
5026,"chilledseafood, ramen"
5027,bakery
5028,beans
5029,mushrooms
5030,pear/kiwi/grape
5031,sweeteners
5032,ready-madesidedishes
5033,beans
5034,"fermentedmilk, beans, dentalproducts, cookingoil"
